learner,dimension,rep,bayes_final_tuning_mse,bayes_pehe,random_final_tuning_mse,random_pehe,delta_mse_bayes_minus_random,delta_pehe_bayes_minus_random
x_rf,4d,8,1.22700107172772,0.1849677366251597,1.2348166695348592,0.2014581343836797,-0.007815597807139252,-0.016490397758520015
x_rf,4d,9,1.2029928702481492,0.1142108195154931,1.2113710376309064,0.0955415346048366,-0.008378167382757207,0.018669284910656503
x_rf,4d,10,1.1662360214140266,0.1444097609453135,1.1677995310712246,0.12221654531164,-0.0015635096571979812,0.02219321563367349
x_rf,4d,11,1.1735232964856452,0.1131914809067976,1.1720287521248784,0.1141995967746931,0.0014945443607667919,-0.0010081158678954955
x_rf,4d,12,1.2606052428873362,0.2310558939031335,1.281670303784774,0.2122737072708209,-0.02106506089743787,0.018782186632312597
x_rf,4d,13,1.1753473509228545,0.1416970248682955,1.1798624845364578,0.1292731682215012,-0.004515133613603339,0.012423856646794296
x_rf,4d,14,1.1777656532447456,0.0887620652622711,1.1828688789768147,0.0872780160367291,-0.0051032257320691166,0.001484049225541989
x_rf,4d,15,1.2406305575338503,0.1149976331565837,1.2416844529905164,0.1425030131125572,-0.0010538954566661207,-0.02750537995597349
x_rf,4d,16,1.2543203594635808,0.1574017435180031,1.2451280138957592,0.1625543012994736,0.009192345567821558,-0.0051525577814705015
x_rf,4d,17,1.1958121425636392,0.1286334314951749,1.212517631712143,0.1152287990312947,-0.016705489148503894,0.013404632463880198
x_rf,4d,18,1.2234316099117457,0.0775743268821454,1.2337272843978446,0.069566768937964,-0.010295674486098916,0.008007557944181398
x_rf,4d,19,1.2439213704188905,0.1422408748995209,1.2585647265146267,0.1280924747350141,-0.014643356095736193,0.014148400164506802
x_rf,4d,20,1.2269873895905612,0.122043533504734,1.2367568818717702,0.1474120843719696,-0.009769492281209047,-0.025368550867235592
x_rf,4d,21,1.2565535610780565,0.1380146604494364,1.2693443918590697,0.1262343507708009,-0.012790830781013174,0.011780309678635498
x_rf,4d,22,1.1921944705577945,0.1619322065780562,1.2090965671287708,0.1620238583918413,-0.0169020965709763,-9.165181378509302e-05
x_rf,4d,23,1.184844845181625,0.1443172931288843,1.192991203447784,0.1791478697794029,-0.00814635826615917,-0.034830576650518585
x_rf,4d,24,1.2543898992891205,0.0973353242910987,1.2730566264331835,0.0902208421425367,-0.018666727144063033,0.007114482148562001
x_rf,4d,25,1.1502511847937889,0.2147478786186926,1.1494692813657323,0.1971220916000796,0.0007819034280565074,0.017625787018613004
x_rf,4d,26,1.2401822748127342,0.1551163239546175,1.2384436504595082,0.1505314636748362,0.001738624353226026,0.004584860279781305
x_rf,4d,27,1.215093239725168,0.2497377464002585,1.2322845907269495,0.2022615377807996,-0.017191351001781596,0.04747620861945889
x_rf,4d,28,1.1602562294931322,0.2304828322407688,1.1664364937929064,0.2784139331015303,-0.006180264299774141,-0.047931100860761494
x_rf,4d,29,1.21507011860661,0.1684237199702474,1.2217668472374996,0.1497277671132941,-0.006696728630889659,0.018695952856953302
x_rf,6d,0,1.1464615911885392,0.1410249887350831,1.150046365299368,0.1453575393954338,-0.0035847741108288034,-0.004332550660350709
x_rf,6d,1,1.1355330267549413,0.3024491054431406,1.1466868498076277,0.3243995868099669,-0.011153823052686418,-0.021950481366826313
